lon,lat,area,perimeter,height,id
-87.6272835,41.8798549,0.0,0.0,,0
-87.6247089,41.8819299,0.0,0.0,,1
-87.6272172,41.8762035,0.0,0.0,,2
-87.62550176400879,41.874234610670584,965.2035445815361,138.73470365213186,,3
-87.62819830000001,41.876308849999994,7149.691209855517,351.19406901655816,,4
-87.6318561430957,41.8774027699466,12987.769946954546,541.2897893118848,184,5
-87.62557595000001,41.87847765,1620.7090831304772,167.6203157995002,,6
-87.62721089943392,41.87753752845867,4791.814577439054,305.5077194590584,,7
-87.62645482226493,41.8779790332911,1183.016416594323,137.75017305315805,,8
-87.63590789315833,41.87886575220376,5061.1829872617645,284.51573319305436,442,9
-87.62599815,41.876977350000004,11.04300055663585,14.118193903996874,,10
-87.62988985,41.87846174999999,2636.945970135059,216.9328174326565,166,11
-87.62564490508007,41.880158974613394,5389.115038304381,316.5180965645952,178,12
-87.63268173010565,41.87974706587951,2252.404312021099,192.79940286150025,175,13
-87.63474255430228,41.880285115830006,4073.805576677447,263.20691824829555,306.9,14
-87.63633523514281,41.88028552891335,2867.135961143564,214.6444623975768,208,15
-87.63319733043443,41.877501875097735,8054.612820955435,371.67487847993596,91,16
-87.63300984104636,41.87844388092484,4956.63036670056,295.486749640431,,17
-87.63149903562126,41.878482423207316,5308.3716346639785,303.2052564332807,93,18
-87.6330106312542,41.879074103306145,5022.637594120622,299.7398515506634,87,19
-87.63153834076068,41.8797582108175,5441.593696412453,306.42618211759583,163,20
-87.62989666313356,41.88233650466218,1211.1253537593436,192.5818506625405,234,21
-87.63201790122717,41.882310292035605,1744.3617110280097,173.07329897735949,161,22
-87.63279484792436,41.88231234122535,2561.2936641111387,202.7487406405306,96,23
-87.63498393516936,41.88284478853537,1912.7295422484738,182.36174827881322,120,24
-87.6349775,41.8822924,1811.5026593571067,173.91402056932407,150,25
-87.62897192197265,41.87604586582336,822.6922372017258,121.68176489955646,,26
-87.62898351933958,41.876611219213956,1025.5795047179645,140.68533614007222,66,27
-87.6289754920366,41.876312147696275,380.81146120869585,78.13631500265939,,28
-87.62955615000001,41.8775257,2710.030428821021,288.03597261079267,60,29
-87.62900172089734,41.87720012084672,1035.853134916426,135.79164299201,84,30
-87.62844489668082,41.877608852079,594.9153045834728,98.80566888944303,,31
-87.62901479835729,41.877677976622735,1414.895260916992,168.72261106494196,,32
-87.62894298721,41.878813434707936,3937.5709790319747,298.00788527333486,117,33
-87.63040918809321,41.87751798952428,3849.3800697668366,304.50568333890527,121,34
-87.6318039153652,41.8790571416728,2832.1422643664264,213.4966551669478,55,35
-87.631160685508,41.87906524004323,2072.744382539146,186.32786726827732,145,36
-87.63000007447941,41.87786123053081,1343.65614721894,150.35623002760505,,37
-87.63130132403398,41.877853885712305,2817.5460481383734,216.4733992218027,102,38
-87.63043371466887,41.876567068667065,549.9992550327847,121.86795975292773,,39
-87.62803640265264,41.87794111842332,1040.2446712474602,128.9879314099032,62,40
-87.63024965,41.8790513,3619.008307770143,240.6337246268257,,41
-87.62999437408635,41.87762030135801,225.03290621221055,74.15625801392657,,42
-87.62902350213606,41.8780204061897,343.526358050389,75.9823351768402,,43
-87.62844923626275,41.87777095687426,434.3517029772382,87.5276581383128,,44
-87.62842708127965,41.8779754746312,832.0610935787561,116.67434211414064,,45
-87.62844242523322,41.87747415198375,260.7171077954401,75.43154514411063,,46
-87.62844237710526,41.877337479056784,604.9723477604762,97.71758984464644,,47
-87.62998517821846,41.87727776739109,2026.1769541572962,195.94265200382364,,48
-87.63487345114721,41.87842434496267,1636.2104697878467,166.3513473426121,,49
-87.63448465247389,41.878429960595604,1666.586097070409,167.44763757095197,,50
-87.63408888194796,41.87843411511818,1690.0277450055974,168.33532352725524,,51
-87.63449250400159,41.87901940569853,5629.492487086966,310.7544415368316,,52
-87.6341448349377,41.8778784826618,1320.6157096558313,149.8217264234413,,53
-87.6347815216645,41.87787035539512,1378.9794444511103,152.3046798522962,,54
-87.63463739274887,41.87659494977256,2137.7408173582303,198.68334894643664,150,55
-87.63476359927392,41.87720474967912,2935.9775371409905,217.7531523583553,,56
-87.63485269997982,41.877572453515725,641.7794865131362,105.36790768306501,,57
-87.63418930881643,41.87746861975046,2343.3136258689137,213.68229201709937,,58
-87.63400362147891,41.877041207381836,710.3253854790995,110.67890404050436,62,59
-87.63429745481176,41.87703429875135,424.29731181347825,83.4157195793306,,60
-87.63402040420812,41.876713412883866,177.6525002163106,71.48066824985764,,61
-87.63401751630752,41.87662985704778,386.0883145101384,86.20768347481291,,62
-87.63401451908358,41.876496209626325,520.5841168073003,95.37287927869356,,63
-87.63334399284562,41.876243346743124,541.4497336721712,96.59529358301029,,64
-87.63335199912594,41.87661012409389,935.0257066526497,122.31340856962024,,65
-87.63333599970582,41.876010703799686,1040.230746043052,129.19188722123164,,66
-87.63332599837452,41.875814291315784,293.3027667456859,80.87376688214157,,67
-87.63014608565855,41.87611624264369,4095.6332605517346,257.23841369600365,,68
-87.63311248458952,41.87974452953877,1428.987008441518,164.23467825442285,,69
-87.63343553213565,41.879528795240724,293.9058340776804,78.61701087899884,,70
-87.6334402,41.87978615,1375.9592501804443,152.63053347255976,,71
-87.63428700005575,41.881010629945095,2810.1247357408124,212.4307546796325,96,72
-87.63792737934777,41.8732253377256,49055.57559727636,964.4529230899894,,73
-87.62886367495122,41.87266810775756,626.0245774759992,100.89836121481328,,74
-87.62887624627072,41.87307916420417,1382.9978380549992,169.87542875109796,,75
-87.63272568623752,41.88159590306536,2118.5518653700206,196.93241618266123,153,76
-87.63035947483638,41.87977429359922,3439.218233218534,234.60172116243365,,77
-87.62495079790081,41.88147610179132,892.0245568244388,136.5267816904709,,78
-87.6297258251668,41.87977890782432,2813.586573590963,213.55779094157305,,79
-87.63341075227869,41.881574813941846,2439.5276486152397,199.55904469760463,207,80
-87.63116150270474,41.881262851615794,1387.3946217029436,153.25109952084682,124,81
-87.63282195,41.88032284999999,3492.374722719104,236.43212734985391,,82
-87.63190455,41.88030765000001,1918.841658100535,175.22165710885056,155,83
-87.63027320265789,41.88036152422876,764.369086782042,139.9040824705699,,84
-87.62867702711135,41.88164060185604,2658.710326461957,207.50613199581466,174,85
-87.62879226293792,41.880368180903595,3730.8442539552143,244.64384263411634,114,86
-87.63342585000001,41.880314250000005,2034.7153087383913,186.01890132445894,,87
-87.62558651582502,41.877419057013114,3239.1111698300324,235.10233540946578,183,88
-87.63262014377457,41.881018512235784,1237.5073407698105,156.12418359849028,,89
-87.63053395859399,41.880345653684934,1758.0777318994315,177.62414159884477,,90
-87.63438180399437,41.88159685078729,3573.358714829309,248.37273052373197,,91
-87.63305484491936,41.88101237859747,2796.3439367712563,211.8344613782623,,92
-87.62982867646663,41.88037839228689,2234.870233087609,186.22628785024898,151,93
-87.6251752737121,41.87601846173209,5540.358078417865,333.9706965726266,,94
-87.62494087546557,41.87932760375807,1674.07627650228,168.86161924090368,,95
-87.62487071282149,41.876423993232315,1812.3512006466385,187.50462420995672,,96
-87.63435970698428,41.88231818487346,2740.783117996664,220.916233984409,182,97
-87.62488526196394,41.87734528024395,2892.921966613696,215.15375166291028,,98
-87.62721209909283,41.876318315951266,5463.682516908642,333.8597598001959,,99
-87.62492406099268,41.87860422454344,2850.478752195423,213.56383747397211,,100
-87.62867095602924,41.88233990336844,4748.464058496931,290.928770569517,,101
-87.62650332637314,41.87539511207638,2218.0654459695747,188.78052077019288,,102
-87.63035800779362,41.874764231286505,1034.8187915912142,133.1091512406303,,103
-87.63148226331842,41.876649519264355,868.4059705855932,117.87702146453776,,104
-87.62718537803323,41.87495049365606,3691.708900069946,433.6144380316056,,105
-87.63409709999999,41.8803931,1092.3595107176407,133.88708718919924,,106
-87.6248431431587,41.88192356996015,744.8255552652306,117.94317493309354,,107
-87.62486937412302,41.8767945246926,1286.1348160289213,154.26933333325223,,108
-87.6303698645052,41.875194722465274,1731.246621087319,177.69740901255176,,109
-87.62498297847105,41.88232884507768,1434.1278560879823,157.9315753694437,,110
-87.6249542368608,41.881004763455834,1091.055847844698,146.80925003016182,,111
-87.6249844326714,41.88265883874429,2280.368560868156,191.3719565724567,,112
-87.6249384,41.8813082,967.7121874806492,137.64853472760166,,113
-87.6249403002019,41.88115880012258,672.3079511591648,126.76650301984651,,114
-87.62490471883534,41.87795506385354,2732.689362138899,209.24047917758332,,115
-87.63180842721759,41.88113699063525,1537.0991386351832,183.33108092320586,,116
-87.63180823383885,41.88142616367492,1291.372940011414,172.06513328561198,,117
-87.62554781932279,41.87636976784791,1659.5674732524565,167.64798629507047,,118
-87.62952475000002,41.87666555,632.346768979107,102.6272041170151,,119
-87.63294164825633,41.87659531488293,442.2090021220185,89.30475924598136,,120
-87.63477199607043,41.87974008775733,3571.320660855951,239.0876327155387,163.9,121
-87.63116484435093,41.88229792546141,1198.0424779535333,146.4738665669043,122,122
-87.63171567440278,41.88231513134651,991.3421250259039,145.38796316749608,,123
-87.63146020534793,41.882319225775476,1318.9462159736486,157.38338088181814,,124
-87.63122404999999,41.88157444999999,565.5956331766389,106.85382456211421,,125
-87.62723252311211,41.87848434292344,1644.6400644173975,162.93072077143125,,126
-87.62680380724473,41.877973862921955,907.0951666477968,122.42824242941825,,127
-87.62478567407905,41.872502668553196,6849.855456104458,356.7185695733583,,128
-87.6290429384384,41.88106198308454,1735.3373799642527,175.57181230428876,,129
-87.62865372768594,41.88105951650643,1519.3009031348713,168.7461705216334,,130
-87.62486638394978,41.87664624621809,451.1082319509168,122.60314741092277,,131
-87.62541702464198,41.87676204389938,912.9496365388105,120.86610811905997,93,132
-87.62514196734907,41.87900060305391,3432.226282531253,276.29457881049075,,133
-87.6254580487714,41.8793345823595,617.1278946459585,99.45598455035403,,134
-87.62489524558606,41.87765668909412,868.8767508923203,140.6969264116703,,135
-87.62654075265696,41.876655403056326,2518.0380217006455,200.8982539874698,,136
-87.62661839340964,41.87924744461216,1942.961151902222,178.54592008672117,,137
-87.62494865316606,41.87991473657584,3149.5941770731533,224.4940815214993,,138
-87.62495639999999,41.8802259,704.3793839484379,136.60899851752356,,139
-87.62495819260369,41.880382877991146,1235.4446678134914,155.69692477903675,,140
-87.62496165527497,41.880601620847834,1466.3837441017076,163.91543625801333,,141
-87.62855521769603,41.879794263746774,6302.267489415385,333.5573516233592,178,142
-87.63559684317764,41.88156413567949,1348.1731600390185,164.0314442515284,,143
-87.63485612610489,41.88100277632132,2237.624594136492,196.19710920830093,107.5,144
-87.63113463720978,41.880365232946986,1229.166296606119,150.60717056988244,,145
-87.6361467129078,41.88155815315122,3503.625302440967,239.40318197617256,167,146
-87.63608125550593,41.882319339081114,4468.5869099820375,282.06597422278236,198,147
-87.63146377650742,41.88033377748982,1688.0667499917638,173.06099629279564,,148
-87.62482211607572,41.87506079064651,6477.210168242163,347.36793156369674,,149
-87.62542878183122,41.875207360904305,2295.7031710115125,246.80174675135385,,150
-87.62479807377352,41.87378408664017,1333.5649706012416,158.03495280640178,,151
-87.62481058153261,41.87422392928704,1222.792555765397,153.63363771491655,,152
-87.62479062502895,41.87334247443812,1262.105979733216,155.9142625544461,,153
-87.6248033061525,41.874008301735806,1382.4655838962842,159.71383672690462,,154
-87.62479440885035,41.87355976417071,1390.1645261930548,160.3696479878256,,155
-87.62653342358188,41.87636629176695,846.2237111166849,137.16950520716117,,156
-87.6263217,41.876252150000006,173.19574015849122,54.92013939243962,,157
-87.6265232753482,41.875885852898904,1259.5134600033045,152.42348829682766,,158
-87.62564681677159,41.87535976655356,1281.1768644406616,145.1891898072833,,159
-87.62551431863145,41.874069249798545,829.2429276017392,129.9983570757945,,160
-87.6255735201608,41.87794685141385,2696.167894420131,211.99108832884212,,161
-87.62949537552069,41.87596824323301,70.05227860288461,43.3423174558579,,162
-87.63345057523325,41.8824903099588,4066.4097619205145,335.9704722503236,,163
-87.63496943974849,41.881566575819086,1234.1797901828018,194.30892016671692,,164
-87.63159185,41.88173655000001,420.11871489165975,86.34899949243936,,165
-87.63122665000002,41.88168160000001,359.6471279905195,96.25953468082334,,166
-87.63196700814507,41.88170700361901,1328.4772910233212,186.58912865090898,138,167
-87.6312293997113,41.88179553901726,624.2146019400315,109.87398939590173,,168
-87.62548683337538,41.87371508776367,1990.8825334443502,180.1393233475997,,169
-87.6254906309661,41.87394074817477,568.8199868196303,124.349341219014,,170
-87.62544155351583,41.872459087348936,947.4864597927574,141.85509924260558,,171
-87.62543613961259,41.87216002885853,2585.9273577266267,203.6441969819815,,172
-87.62530455544916,41.87338819678658,756.1993963228772,112.60052693172901,,173
-87.62544963579501,41.87279268131928,2986.1042271911915,218.6713389039163,,174
-87.63605654779798,41.87968664719538,807.6611366987719,133.24731605728357,,175
-87.63146926687818,41.87615556411751,2403.5352209086313,220.21609064519953,,176
-87.63571911066428,41.88031952473179,2487.491882513351,199.54750444680693,,177
-87.63568063721242,41.879698393286326,2385.2210258376113,202.2726264680307,,178
-87.63642497637329,41.87972339582185,1900.0786935098329,188.11547407477562,126,179
-87.63575905041424,41.87745435398926,4397.1790830497675,341.57192045967423,292.9,180
-87.62571481815075,41.882269275322564,883.1415171654007,135.62015652307252,,181
-87.62571883741656,41.88240829664566,667.7827235978226,127.06296562791766,,182
-87.62571998097475,41.882525773657434,642.964754918985,126.08352605297722,,183
-87.62572127268892,41.88268353761804,1116.89974265288,144.92101321912085,,184
-87.62494746284462,41.88165998141985,1219.9359580658056,163.5948953996235,,185
-87.62520287528474,41.88187391180037,563.8381341942356,99.87657868924825,,186
-87.62568346904663,41.88186467431024,1782.9516084414552,173.66946979853742,,187
-87.62569200085618,41.881634745922184,902.0590194783306,137.32274331367387,,188
-87.62568298683681,41.8813346765158,2494.385859457371,199.81523243472458,,189
-87.62567322400162,41.88100777451246,1205.7393907302414,149.23998886334897,92.4,190
-87.63013732635424,41.880363614230276,507.5583195158503,130.78879857863453,,191
-87.63114169602795,41.88088590595614,693.134893503817,107.89117250340483,,192
-87.63173864722786,41.88087343906574,1650.2384277212802,213.0004882953899,,193
-87.62696530090359,41.880318975364766,7492.268601385062,362.5737892351069,,194
-87.62650837535301,41.880618653507675,527.3279490850194,95.6459602613622,,195
-87.62652491801688,41.8797783304704,1253.6919996476067,161.2830050744644,,196
-87.6272723711148,41.87969983789385,1019.6475453647422,135.18698584545933,,197
-87.62727600000001,41.8798539,512.0852007420619,112.29260354040306,,198
-87.62685809472647,41.879705870770806,253.21830245058266,68.1050665165748,,199
-87.62727180560951,41.879947074224525,418.8339081855151,109.27246571173808,,200
-87.62673112314367,41.87970744163895,233.45459146037297,66.4296851569041,,201
-87.62804740511964,41.878674652242665,408.39801282221794,88.33303504579595,,202
-87.62815781902194,41.879002643034134,911.1413542552435,133.32133447261094,,203
-87.62833114849462,41.87862202977325,381.2523583886362,83.52263054548098,,204
-87.62833230800116,41.878396520688604,420.91746355746784,87.342754607729,,205
-87.62812045810574,41.88024780313659,469.58653584675574,98.99992762165009,,206
-87.628079616204,41.879114351075174,182.68703663523308,74.13981792867574,,207
-87.6280853754469,41.879301852570784,399.62846196978586,87.87166642846888,,208
-87.62815258151319,41.881554856436104,1773.4919655986778,170.26816509228456,,209
-87.62840144154653,41.87924873108703,511.0569119114861,90.5092591750822,,210
-87.62812356379523,41.880363011919144,469.8835988087452,99.04420298652562,,211
-87.62814232455982,41.88114024749357,533.4049849599567,102.06177072206091,,212
-87.62808220733221,41.87919227511811,357.3408221606585,85.23043464452924,,213
-87.62811837717821,41.88015437557785,292.034542599837,89.31864819468488,,214
-87.6286174986283,41.87920569539086,471.0768008617426,94.10793353380666,,215
-87.6281917807552,41.88094573270263,1336.9499842840057,155.30843113251154,,216
-87.62814552169921,41.88127077545169,520.628186455227,101.35400675457643,,217
-87.62815965236223,41.88184007206408,529.9697164888225,101.87246687758808,,218
-87.62812829401301,41.88052854488569,881.4305462230374,121.48309758240431,,219
-87.62703524445976,41.88267888101263,1892.2331548507655,262.7785662521382,,220
-87.62730456362492,41.88239068408584,2609.2994382523216,211.0439919367749,,221
-87.62666480983691,41.88238337150173,1920.2138587815575,178.4566138662665,,222
-87.62660372388984,41.87872419907522,406.77809757853595,119.44728831060655,,223
-87.62723578290462,41.87869877785944,472.55314098825966,110.00919946786239,,224
-87.6266129976946,41.87903515034702,492.3929919468999,122.38157103572723,,225
-87.62650698549109,41.87851361665957,278.9265717953097,88.66880465608993,,226
-87.62660759560802,41.87887581329969,1338.59611448395,155.269989474515,,227
-87.62650297455323,41.87840437447981,612.7469403280919,106.84063277471424,,228
-87.6268305576442,41.87843323782539,315.97631758040814,74.63101609394622,,229
-87.62725396683017,41.879276124639176,1304.469732907214,147.54958075838059,,230
-87.62660118061501,41.87861761314222,821.7193143451676,135.46739284051432,,231
-87.62724509278198,41.878945349598865,1954.8856406377886,176.8570730979397,,232
-87.62740124605992,41.88093087801274,359.7107420003987,79.54223473483545,,233
-87.6266802312244,41.88146860536299,661.9418111703467,134.60516551594276,,234
-87.62679457003674,41.88113871351819,984.405791621877,177.17963936317474,,235
-87.6266442556476,41.88165034387789,1171.0961360480926,169.55000431799965,,236
-87.63105790490846,41.87648650895008,224.69328085386346,76.1555154673137,,237
-87.62731095542829,41.88151398751177,4522.436875326176,304.8174439105091,,238
-87.63105437113461,41.876325680246794,337.3162832905767,83.6353063792146,,239
-87.63105629691671,41.87641423943453,269.85621496904014,79.17989036277271,,240
-87.62679102627898,41.88097790622566,1714.060692587113,196.46864848920674,,241
-87.62667787728316,41.88136092565997,661.529885178873,134.58627874022915,,242
-87.63104947361091,41.8761051451069,466.6743873066181,92.08848243646739,,243
-87.62667537432263,41.8812529986564,664.9110106371547,134.70876623082583,,244
-87.62668994119187,41.88186274184269,1245.8398875105368,155.87730203879696,,245
-87.63106091104089,41.87665912476077,953.8498104668556,123.53921513396317,,246
-87.63105217999234,41.87622477458254,355.764041996851,84.87619861143983,,247
-87.62940877926303,41.872770639786225,667.5127669948569,109.20754552635552,,248
-87.62941327168275,41.873012459297435,323.0641827900736,71.90993741457143,,249
-87.62708507479901,41.87223459559983,3164.1642882922533,232.58056012793503,,250
-87.62888952639128,41.8734670093414,503.43285619758933,89.79105969514865,,251
-87.62893839902488,41.875373791630295,283.24738229885054,68.49598956744232,,252
-87.6289324026637,41.875139298237144,774.764197649466,116.8872899704715,,253
-87.62892506907608,41.8748653555246,463.3143906376274,86.22194450658368,,254
